Client,Warehouse,Product,2020-07-06,2020-07-13,2020-07-20,2020-07-27,2020-08-03,2020-08-10,2020-08-17,2020-08-24,2020-08-31,2020-09-07,2020-09-14,2020-09-21,2020-09-28,2020-10-05,2020-10-12,2020-10-19,2020-10-26,2020-11-02,2020-11-09,2020-11-16,2020-11-23,2020-11-30,2020-12-07,2020-12-14,2020-12-21,2020-12-28,2021-01-04,2021-01-11,2021-01-18,2021-01-25,2021-02-01,2021-02-08,2021-02-15,2021-02-22,2021-03-01,2021-03-08,2021-03-15,2021-03-22,2021-03-29,2021-04-05,2021-04-12,2021-04-19,2021-04-26,2021-05-03,2021-05-10,2021-05-17,2021-05-24,2021-05-31,2021-06-07,2021-06-14,2021-06-21,2021-06-28,2021-07-05,2021-07-12,2021-07-19,2021-07-26,2021-08-02,2021-08-09,2021-08-16,2021-08-23,2021-08-30,2021-09-06,2021-09-13,2021-09-20,2021-09-27,2021-10-04,2021-10-11,2021-10-18,2021-10-25,2021-11-01,2021-11-08,2021-11-15,2021-11-22,2021-11-29,2021-12-06,2021-12-13,2021-12-20,2021-12-27,2022-01-03,2022-01-10,2022-01-17,2022-01-24,2022-01-31,2022-02-07,2022-02-14,2022-02-21,2022-02-28,2022-03-07,2022-03-14,2022-03-21,2022-03-28,2022-04-04,2022-04-11,2022-04-18,2022-04-25,2022-05-02,2022-05-09,2022-05-16,2022-05-23,2022-05-30,2022-06-06,2022-06-13,2022-06-20,2022-06-27,2022-07-04,2022-07-11,2022-07-18,2022-07-25,2022-08-01,2022-08-08,2022-08-15,2022-08-22,2022-08-29,2022-09-05,2022-09-12,2022-09-19,2022-09-26,2022-10-03,2022-10-10,2022-10-17,2022-10-24,2022-10-31,2022-11-07,2022-11-14,2022-11-21,2022-11-28,2022-12-05,2022-12-12,2022-12-19,2022-12-26,2023-01-02,2023-01-09,2023-01-16,2023-01-23,2023-01-30,2023-02-06,2023-02-13,2023-02-20,2023-02-27,2023-03-06,2023-03-13,2023-03-20,2023-03-27,2023-04-03,2023-04-10,2023-04-17,2023-04-24,2023-05-01,2023-05-08,2023-05-15,2023-05-22,2023-05-29,2023-06-05,2023-06-12,2023-06-19,2023-06-26,2023-07-03,2023-07-10,2023-07-17,2023-07-24,2023-07-31,2023-08-07,2023-08-14,2023-08-21,2023-08-28,2023-09-04,2023-09-11,2023-09-18,2023-09-25,2023-10-02
5,58,7691,13.49,13.64,,11.77,,,10.97,11.863334,,10.13,10.19,11.82,10.096667,10.93,,,11.77,11.63,10.1625,10.364,11.831112,,12.12,10.46,,,,,,,,10.263809,,10.13,,,11.91,,,,11.97,12.075,14.463333,,12.919999,13.286667,18.465,,14.6,11.195,12.725,12.1285715,10.6757145,10.715556,10.951579,14.142308,13.0789995,13.276668,13.057143,12.114255,13.059999,13.20423,13.2975,12.29,13.718461,12.44875,12.866,13.378333,12.73,11.56,15.8,12.499333,12.135625,14.308182,11.285,14.72,14.62,14.7,14.77,12.55,14.765,14.48,12.3975,14.9,13.27,,12.030001,,,,,,,,,,,11.61,11.79,12.68,10.51,13.5975,12.466667,11.545,10.59,11.02,11.233334,13.313333,11.19,10.82,12.860001,12.791667,11.0,11.513333,11.785,10.65,9.998,9.965556,11.548889,11.905556,,,,10.33,11.696667,10.33,10.53,9.2975,10.595,10.63,,11.92,10.01,,10.86,10.705,10.18,,11.065,11.74,11.515,11.8,8.6,12.04,13.943334,12.024445,12.4075,12.57375,11.481035,12.281111,10.974,11.416667,12.557143,11.903333,12.1925,13.0275,13.491538,14.0325,13.404286,13.36875,13.083333,13.1375,14.051429,12.938824,12.875455,11.477142,11.388333,12.6725,12.360001,12.56
5,58,7765,13.707091,13.8581085,14.002251,14.128077,14.24,14.13,14.436334,14.393399,14.751315,14.323266,15.168863,14.31861,14.335814,14.505,14.3154545,14.6123085,14.755,14.087778,14.898,15.0075,14.997,15.900357,16.050295,15.999868,16.135366,15.668,15.3125,14.747059,15.385333,14.683888,14.758667,14.823684,14.519092,14.85,,,,,,,,,,,,13.39,,13.487778,12.864062,12.540316,13.864616,14.928572,17.248285,16.656265,16.198965,14.386767,14.048254,14.496667,15.275,14.369,14.946667,14.17,,,,,14.775,15.056905,15.151563,15.399821,15.487105,15.758333,15.277954,16.136034,15.713965,17.177967,17.558544,17.245832,16.9816,17.716,17.246315,13.850333,12.815249,15.046596,16.71842,15.011052,14.655849,15.407111,13.195,14.6747055,15.279131,15.576308,15.494572,16.620487,15.056297,15.496237,17.643496,17.461456,18.410656,19.12532,20.342833,19.222443,17.979834,17.961807,15.725636,16.937742,16.697187,18.098667,14.798804,14.046352,14.070001,17.29375,16.954624,16.536572,15.135422,15.107708,15.409122,15.253948,15.847778,15.0239725,16.797777,15.841786,15.564828,16.506521,16.69077,17.192444,17.276876,18.31952,17.784859,17.584845,16.912088,17.484562,16.787657,17.079706,17.419865,16.54352,16.913061,16.660425,17.20782,17.152388,17.155731,18.500895,18.945333,18.168875,17.856136,17.264889,17.577171,17.564417,16.343622,16.839914,17.784328,16.771242,17.416744,17.151588,17.322481,17.345705,17.88144,18.539911,19.17022,18.623125,20.94846,21.19,18.5425,17.878946,17.657467,17.405584,17.835155,17.317501,18.01093,17.757755
5,58,7894,17.177073,17.044426,17.621607,17.600723,17.853714,17.864758,17.650415,17.75,16.49,17.64,,,,,,18.48625,18.4025,17.178696,17.513636,16.365862,15.950001,16.074808,15.744444,16.645277,16.373158,16.423332,16.09,15.776326,16.053478,16.111923,,16.66875,16.052128,16.0135,15.808936,15.564,15.944912,15.560794,15.766,15.6392,16.359735,17.81909,18.802,17.289999,15.939612,16.952728,18.406956,17.837,16.617271,19.263,19.904942,21.143076,,22.47,21.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.708181,20.74,20.965883,21.6075,22.051634,21.25236,22.47437,24.14737,24.109364,25.92534,26.420866,26.36416,27.189236,26.576077,27.227549,28.78672,30.30026,30.086506,30.9015,29.156668,28.274445,26.086668,27.49,30.559444,29.510708,28.82491,33.518017,27.053566,27.170439,28.601469,27.470465,30.389166,32.35517,26.461407,26.743135,30.985,27.495605,32.47085,27.036966,28.183626,27.406364,30.569633,29.51435,27.530994,27.94135,28.532087,29.355906,29.199907,27.365545,30.210085,28.03468,30.102533,29.9062,28.09321,28.427315,27.447447,28.852015,25.489946,26.381962,29.093044,28.91145,28.757328,28.519901,30.573418,32.2612,28.746468,29.86419,30.110619,31.449558,28.008598,33.059113,31.099236,27.008718,27.597178,28.03397,26.922783,28.071308,25.245905,23.104527,21.977161,21.949783,21.075779,22.445002,23.335922,27.282616,22.024265,23.695374,22.190222
5,58,8033,,,,,,,,,,,,,,,,,,,,,,19.38,21.246666,21.272778,22.02,21.87,,,23.11,21.194445,20.875456,20.762499,,,,20.6175,21.853333,21.087,21.136364,19.834,21.521427,21.978,20.48,22.302223,21.230715,23.145,21.375,21.108,20.821428,21.505713,21.805714,19.93,19.536,20.248333,18.740833,20.128,22.266,19.212858,17.536667,20.112778,18.95923,21.919,24.353333,23.1625,24.345001,23.798,21.877,20.072632,22.652,20.606667,20.310001,21.671177,22.988182,21.234545,21.92,21.1775,,,21.6,,21.67,21.91,,,17.63,21.365,20.191427,18.12,21.82,19.389412,19.61,21.54077,20.687143,20.656364,19.285715,21.842499,19.16,20.671667,19.65,20.23625,20.756153,20.65,19.633999,19.381666,19.822857,19.06,,18.624,19.825,18.635714,18.056364,19.637272,19.16111,18.936666,19.03111,19.848,18.244616,19.186666,18.768333,18.645,18.733,19.234167,19.281818,21.172306,21.730001,21.6404,22.631,21.405714,23.89294,21.421429,20.684444,21.25,21.53,22.018333,20.880001,20.53,18.74,,23.46,,,,,,,,,,,,21.46,,21.57,22.46,22.28625,23.09,21.874443,22.67,23.641111,19.460001,20.455,21.910002,22.14,18.745714,19.514616,19.3375,16.182354,17.858,20.06625,18.155556
5,58,8121,17.502415,18.012413,18.585516,19.532581,18.59931,18.133226,18.033447,18.391666,18.369188,18.188183,19.961334,18.113499,18.9,19.171333,17.578999,18.383333,19.746,17.273333,18.924,17.879,17.41,19.259167,18.99579,19.664616,20.209,18.307777,19.007856,18.932858,17.84,19.869,18.77,18.795,18.946001,18.21,18.12,,,17.873333,18.815832,18.11,18.9264,18.897999,18.688,18.184444,18.706858,19.315,20.128,20.5632,23.052223,27.290968,26.365555,28.573334,28.435,23.605,30.65,,,,,,,,,,,,,23.056,23.112953,22.706888,23.7026,25.004839,22.224667,24.965641,24.495,24.930893,22.46875,25.896667,26.560303,24.786001,23.905,22.862127,24.820217,26.310606,24.6216,23.862953,27.2425,26.712368,24.623262,28.268333,33.06375,25.744726,23.023256,22.38,22.428133,22.765951,22.3428,23.191729,22.74608,23.733334,24.333385,22.270287,22.176786,22.993834,23.507593,21.859615,22.066362,22.560894,21.618307,21.563818,21.678,21.333096,21.023602,22.631332,22.560425,22.783077,21.498371,22.288975,23.783157,20.409231,25.591578,21.774687,21.00725,20.662258,22.2915,22.591923,21.494839,21.564615,20.717058,23.07889,21.742392,21.551304,22.714518,20.704,19.9422,21.061708,19.429628,20.264376,21.03,19.207962,20.879421,22.445303,21.860746,22.484545,22.952713,23.712769,22.252987,23.048088,24.0184,23.313251,26.353601,23.910334,25.27644,24.893333,25.724035,24.07493,23.836533,25.87652,24.388,23.5,21.093332,24.18,,22.745,,24.62,,,24.282001,24.28875
5,58,8188,12.046666,11.405,11.808572,12.744,,11.84,11.86,11.2225,12.52,12.37,11.0925,12.667778,13.656667,17.6475,17.003332,15.949,18.303333,17.363333,17.72,16.317142,17.59389,17.689167,16.953999,18.535557,18.29,17.920555,17.798552,17.7576,,19.45,15.68,17.399355,15.982308,17.0075,16.961666,15.309999,17.508888,16.888182,18.24,17.601818,17.15625,17.23,15.75,18.235,18.21,17.453333,16.57,15.25,15.73,,18.47,,16.643333,17.705,18.86,18.32,18.92,,18.71,15.355,15.485,15.708,15.82,16.006666,14.481112,14.679999,17.96,,,,,,12.39,,23.16261,25.315313,20.071112,20.801111,25.58625,25.11857,26.735384,21.713636,22.051428,23.938,24.468332,20.781538,22.21,23.373335,23.467144,17.27,17.50125,17.985714,17.56,22.196665,21.7075,13.7,16.75,16.83,33.31,13.94,13.67,32.39,,,18.77,16.44,18.36,14.9575,20.4925,17.54,23.975,14.94,16.678463,18.428,19.732222,20.735,20.526667,20.981112,19.235714,17.268572,16.289999,20.35,22.594706,19.303637,,,17.93,22.48125,21.089523,19.708635,22.0355,14.726491,22.937,28.832142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.99,17.98,19.314285
5,58,8190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.612,20.34,22.8775,,,,,,20.115,19.626667,20.301666,20.238888,22.130001,21.476,20.848572,19.352,19.035,18.295,18.643847,18.767,18.338333,17.897778,18.274666,17.78579,16.525833,17.386665,17.594782,17.426,17.385416,16.92,16.33,15.57,16.08,14.990909,14.615555,15.421177,15.561852,15.03625,15.37,14.996191,15.089,16.0975,15.580625,15.875714,14.994286,15.849475,15.4039135,15.859231,15.648572,15.91,16.25,16.540625,16.964119,17.20353,17.311,16.562593,17.2464,16.9,16.437143,16.704737,16.9455,16.8825,16.586153,17.13857,17.39,16.509048,16.534286,17.497307,17.498636,17.721111,17.900667,18.369566,18.307333,17.914349,18.52143,18.226665,18.420715,17.594545,17.2075,17.708,18.003159,18.164444,18.75875,18.213001,16.945,17.486666,16.990908,17.58111,17.394545,17.00375,17.85625,17.833334,17.1525,18.33,17.97,16.727001,18.506666,16.724
5,58,8347,16.401594,16.998539,17.493782,17.36871,17.792435,16.502893,17.182968,17.573887,17.192379,17.334229,17.345161,17.937094,17.84396,17.95419,17.868523,17.97855,17.454142,19.11,18.088236,17.967443,19.497576,19.688652,19.646378,19.447037,18.992,17.21,18.965,,20.52,19.227499,18.950174,19.3296,19.1308,17.779114,18.5163,18.73721,18.26646,17.817022,17.735691,18.004507,18.23892,16.35682,18.036322,18.505346,18.445667,17.82514,17.51319,15.91613,17.387672,16.631493,17.5555,18.052443,17.403011,16.768288,16.965445,20.36467,16.893587,16.921757,17.44644,17.102858,17.763193,18.33009,17.91669,17.68991,17.285412,18.890104,16.72862,15.839931,18.920038,22.806639,26.024376,23.33,15.73,,,,,,26.665714,19.13597,22.651012,21.163921,22.597803,21.921078,21.454706,21.856976,23.155088,24.135475,27.658857,24.735601,22.43947,27.706665,28.295221,26.718807,28.786985,23.847355,26.534674,23.12603,26.330606,22.759407,19.408398,20.177746,23.101536,20.141691,19.464643,18.188334,20.100985,19.52419,20.670553,21.714413,20.144878,19.430151,19.124628,18.941631,19.856255,18.461592,19.703175,20.471281,19.668291,20.312418,21.200878,20.0655,21.673101,20.438225,22.113047,20.827396,20.425945,20.998106,21.499098,20.104107,20.712635,19.481256,19.619568,19.39841,19.500732,17.661087,18.170654,18.07213,17.996702,18.08092,18.245829,19.085217,19.67782,20.445381,19.396172,19.968174,20.346548,19.493822,19.165571,18.75826,18.756035,18.73359,18.400597,19.571667,19.510769,18.59905,17.963444,18.541254,18.766464,18.261457,18.368055,16.228851,16.79921,15.81229,15.706733,15.679698,16.629717,14.743505,14.113568,14.517109
5,58,8400,15.701132,16.462631,16.617949,15.752758,17.694319,17.513332,16.454039,16.27,16.685,16.295,16.399622,16.19207,16.186842,15.313125,15.321538,16.330605,15.589091,16.503809,15.04077,15.802222,15.534643,16.685883,16.5025,18.210953,17.45143,17.0375,17.126923,17.64409,16.861668,16.731667,16.301924,17.294815,16.42125,15.890882,17.028666,16.836666,17.960001,16.085758,16.174444,16.967354,16.656155,17.095854,16.5648,16.875,16.797419,16.954643,16.93,17.11581,17.787447,18.669258,17.295,17.58246,18.36283,17.081333,18.164,,,,19.523333,18.39311,19.797672,17.739,18.815882,19.361818,18.318363,17.151667,17.59617,17.874638,17.090128,17.226885,17.158113,17.15887,17.757778,17.416306,17.45946,16.925938,17.064707,16.821333,17.048,16.865807,17.69619,16.39875,16.557144,16.903,16.005358,17.172174,15.959616,15.639,16.154762,15.659444,15.963424,16.0334,15.217,15.827455,15.833385,14.643409,14.922578,14.891219,15.537107,16.322845,16.946415,16.323301,16.503683,17.33827,17.007095,16.435846,17.38052,16.501694,16.094364,16.441364,16.027954,15.444311,14.9446535,14.936271,15.370526,15.288028,14.915834,14.795543,15.008948,14.755065,15.911385,15.493621,16.251276,16.604305,16.940163,17.31627,16.83681,17.3074,17.8775,17.44154,17.342222,16.492052,15.936296,15.6656065,15.6277275,14.748125,15.0515,15.289333,14.633623,14.564337,14.922856,15.531969,15.398083,15.582878,16.077587,15.442727,15.146024,15.804586,15.796727,15.608537,15.854211,16.113705,16.228926,16.604,17.04,16.566725,16.156,16.799875,16.515686,16.52346,15.622941,13.207979,14.445909,13.883077,13.530666,14.772916,13.601058,13.133684,13.470353,14.180735
5,58,8401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.038889,17.914444,19.066,17.831305,17.792187,18.07889,,20.088001,18.366154,18.596521,20.473793,18.678478,18.142916,18.48381,21.239298,24.424166,21.629656,24.254705,25.524584,27.417143,27.57,23.758333,,,,,,20.26,,,22.805
5,58,8576,16.787693,16.486666,16.06739,17.378181,18.405556,17.965,17.027143,18.73,19.99,18.39652,17.917223,17.754168,16.395,17.218182,16.401428,16.246365,16.362,17.112728,17.138124,16.93,17.03,18.252333,17.249166,17.099998,15.666,14.968572,15.025999,15.7625,16.742308,16.878666,15.38125,15.772142,19.26875,18.21,16.685,16.83111,17.86875,15.757999,16.405,16.1775,16.283571,17.219334,18.300001,16.117271,16.993334,17.039999,18.024616,17.9,17.01923,16.621937,17.67357,16.997828,15.8170595,17.096363,,,15.38,19.92,,,,,,,,,,,,,,,,,16.64,15.940526,17.61,19.24,17.588572,16.5645,17.075714,16.629333,17.24762,16.656364,17.375,16.911667,18.46294,15.585001,17.071764,14.762222,14.809999,17.140001,17.614445,15.72,15.798236,15.227084,15.732,16.355532,15.2082615,15.418571,15.781892,15.61853,15.1475,16.3852,15.496667,16.225,16.26,14.5978565,13.7595005,14.27875,14.058461,13.637778,14.298518,14.321081,14.43826,14.584545,14.709999,14.667143,13.806603,13.8025,13.759999,14.33129,14.634915,15.272381,14.908,,,,,,,,,,15.17,16.69,14.9485,14.894092,16.844545,19.941427,16.741251,22.153685,14.704286,21.505,19.3944,22.395834,17.958,18.7792,18.614445,21.716,20.438463,17.898823,16.275293,20.758236,17.825357,16.117813,15.98,20.2896,16.004839,18.180527,16.8575,20.975294,15.220555,15.650869,17.302778,15.631538,13.417316,13.970784,14.150385,13.96678
5,58,8623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,41.18625,38.72788,40.950893,39.673084,41.804,39.950348,36.703335,56.755,44.23,46.43,,45.865,,,,,,,,,37.276665,44.213333,41.19818,43.697,41.1725,43.629997,43.542854,37.231,40.61846,37.857998,43.038002,37.965,35.784,37.26875,35.385715,39.4475,36.99143,38.478573,38.836666,37.1375,40.628,34.705555,38.003635,42.032665,42.09,36.4525,34.5125,38.45889,36.308334,37.11333,40.83923,38.329166,38.659092,45.28107,39.654865,36.785473,37.05434,37.24706,37.59,36.237778,40.628124,39.310833,38.8045,39.70385,40.005455,38.996365,38.691666,41.883335,39.22,41.491665,42.787,41.33643,43.525623,42.44091,44.5,,40.5975,41.66909,40.77,41.905,40.58,42.08923,42.785713,39.33125,40.414,44.533077,45.49111,43.21611,42.902725,43.872856,42.64,40.06765,43.620907,41.28875,,,,51.834003
5,58,8632,,,,23.51,,,23.274666,23.844212,22.746666,20.502728,20.013903,19.762857,19.261333,20.165384,20.070856,20.37381,20.151924,20.409706,20.36057,19.67439,18.743767,20.75298,20.527,20.728928,20.875,20.839998,20.84566,20.57729,20.846735,20.406061,21.170181,20.74489,20.70625,21.124544,20.44547,19.928858,20.603489,20.599678,20.522648,20.09342,20.26449,21.107777,21.126364,20.830807,20.553381,18.879293,18.827442,18.736479,19.45419,19.526543,20.156,18.820799,18.21857,17.42,17.88625,,,17.68,,17.67875,17.810001,21.574375,18.755312,18.5175,21.364828,20.610975,21.520168,21.8842,21.01275,20.92743,20.634092,21.484364,21.491957,21.99639,22.562683,21.542835,22.915714,22.280556,23.21778,22.120714,22.357779,21.79147,23.1675,22.651936,22.1656,21.9848,22.212122,22.052187,22.1208,21.96654,21.798,21.60537,21.62725,21.70625,21.272501,21.202682,20.485714,20.359539,20.945814,21.795305,20.559444,20.884508,20.566341,20.856852,20.197144,19.83434,20.231724,20.0816,20.800278,21.006088,20.037142,20.18225,19.854616,21.30975,20.8532,19.802704,20.53125,20.167027,19.211666,19.509445,20.55158,19.347618,21.529524,21.105,20.976744,19.7715,20.62375,20.735455,20.67154,20.126667,21.6245,20.842,20.746452,20.48,20.703947,19.939772,20.164783,20.0504,22.070385,24.517105,21.382257,21.957838,24.11375,23.7774,24.356667,23.84182,25.237,24.3906,23.733948,25.089455,23.691666,24.457407,22.897884,23.719849,23.007257,23.429232,24.06625,27.1175,25.462729,25.387499,21.79625,25.196842,22.03375,22.239,24.9525,22.777369,22.352257,22.295383,24.94,20.3924
5,58,8687,,,,,,,,34.435455,35.340225,34.925716,34.328365,33.70926,34.119686,34.690357,35.094704,35.353077,34.670624,35.891,34.79667,35.266,35.71923,36.27125,36.032413,36.075832,37.009598,35.01,,33.955555,33.288334,33.6,32.576668,35.89375,36.892143,35.78,36.015556,35.95,35.41125,35.217777,36.0475,35.8845,35.78143,35.61729,36.75839,38.3,38.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,58,8896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.735714,33.171837,32.64394,32.68325,32.7726,,,,33.644444,35.300003,34.1592,32.7592,31.4825,32.013,30.705,29.687222,28.604,29.328964,29.212727,31.269001,46.398,44.941765,41.555626,31.479166,39.666668,39.517776,44.298637,48.186428,46.774998,45.669666,41.811577,32.752083,34.522083,31.10611,33.55225,35.39129,33.15512,30.646072,32.28508,30.222643,34.573452,33.79,31.16726,31.348347,32.686363,32.44,31.633654,35.16575,37.382366,37.07264,33.00519,32.84686,32.447937,31.911732,31.645,30.645714,29.8225,32.3175,31.501352,33.646816,30.65963,30.39303,27.742058,30.028519,28.938572,29.786097,29.454878,26.586897,26.603384,26.3946,25.035608,25.438206,26.90675,25.565237,26.265,25.985855,26.59357,26.951305,27.564827,26.9225,27.25091,26.7776,27.390789,27.546814,27.539055,28.536364,28.046509,28.458519,29.22691,30.310001,28.792795,27.67061,28.263308,29.614237,30.914452,32.625854,32.887753,32.449223,32.898315,34.363033,34.43728,35.463837,35.4525,35.043335,34.640816,35.827072,35.602856,35.495,34.679443,35.659374,35.814377,37.024784,36.21,35.3665,32.73174,32.895332,32.30875,32.634377,32.781395,32.63409,32.400974,33.212856,31.900501,33.215416,32.367332,32.207714,32.55,31.50222,30.163502,30.713636,31.268148,31.45259,32.113888,30.534374,31.579304
5,58,8929,,,,24.43,24.156923,24.057333,24.696667,24.202175,21.582083,20.83675,21.2025,20.071428,20.677778,20.03,19.93,20.132,20.280588,20.007143,20.078333,20.271,19.853334,20.650501,20.73436,20.887167,20.2,20.82,19.55,,,21.215,20.445713,20.938463,20.706818,20.669413,21.068262,19.735,19.397999,20.44316,19.434814,20.738182,20.463406,20.765491,21.493889,21.01,20.63,,20.75,19.45,,,,,,,,,,,,,16.598333,19.331766,19.747885,20.140598,19.832336,21.898617,22.151764,20.743279,23.666945,20.855377,21.134022,20.19143,21.9155,20.817142,20.8625,20.2675,19.22,,,,,20.07,20.0825,21.4652,20.116667,21.091667,20.430323,20.13164,20.617826,20.424118,20.222033,20.533134,20.954762,21.257626,24.595264,21.927856,22.395494,23.402813,23.283947,23.753,21.856451,21.788921,22.414583,22.211884,21.177408,20.835701,22.407272,20.991556,23.151276,20.337656,20.344423,19.865,19.287647,20.008251,20.4625,20.544075,18.54569,18.753143,18.70122,19.318636,19.138685,19.361841,20.247334,20.527292,19.877436,20.426445,18.943846,19.919128,20.822681,20.654762,20.178501,20.258749,20.008507,18.886984,19.664194,20.06104,20.048542,19.679592,20.260319,20.54039,21.055738,23.24489,25.115192,26.184391,23.782759,23.44579,24.189123,22.525162,22.409492,22.047937,23.91842,21.914314,21.219559,20.997671,20.713287,20.972,20.423147,21.082182,20.782425,20.340784,20.206177,19.86,18.917084,20.185833,18.959608,18.765894,18.587143,19.290571,18.00085,18.71641
5,58,9156,10.269091,10.732857,10.696667,10.76,10.751429,11.318235,10.907693,11.067778,11.184286,10.930909,11.064285,10.504615,10.742942,11.172501,10.616875,11.009473,10.813,,10.59,10.955,11.341667,11.437778,11.215714,11.464074,11.227647,11.234286,11.2475,10.85,,10.912857,11.258334,10.905,10.899091,10.5325,,,10.685,10.626,10.5825,10.701429,10.408,10.66,10.828,11.63875,11.182307,10.987143,11.339999,11.318334,11.638572,11.3305,11.480769,10.8725,10.67875,10.948214,10.834903,11.3448,11.200931,10.653226,11.336286,11.164848,11.030001,11.683529,10.89111,,,,,,,,,,,12.41,,,,,,9.976522,10.406,9.692667,10.005,11.9075,11.277778,12.788371,14.223036,14.819742,15.302385,15.557062,15.2572975,16.437975,18.046875,18.801332,17.496,16.17,15.796666,,16.01,,13.76,,,,,,,,10.154,10.266666,11.498333,12.055239,12.254375,11.386471,11.120588,11.198696,12.0155,13.855556,10.866266,9.77,13.0211115,12.914286,11.623077,15.923913,15.168125,14.558888,13.50697,13.996667,12.486667,11.867143,10.07625,10.891539,11.235715,10.413158,19.438,12.4044,12.4221735,16.256666,9.694139,9.518709,9.885882,10.326429,10.324118,10.52625,10.499091,10.360869,10.755806,10.327857,10.287693,10.272,9.992857,9.691428,10.0199995,13.08,11.23,11.440001,10.3242855,15.817273,13.606667,14.099999,13.204286,11.518571,10.335,10.799,10.44,11.558001,11.750625,15.623333,12.083,8.6125
5,58,9750,21.875,21.044516,21.138247,21.308401,21.266052,21.19125,21.568182,21.942572,21.272501,21.258667,21.53189,21.064642,20.812433,20.979189,21.008478,21.640203,20.492931,21.300417,20.87317,22.352621,25.774439,25.740295,25.850492,25.726067,26.2475,26.95,24.65,,26.755,,,,,,,,,,,,,25.64,23.652632,23.759998,22.415789,22.259335,22.43,21.663637,23.166666,20.521818,19.925001,19.331,16.817142,16.448149,17.001154,16.94706,20.135601,21.706667,19.483334,19.247,21.67625,19.8125,19.485,19.91,20.0625,25.312,24.046001,18.47,18.09625,19.841818,16.14075,16.19394,15.563461,16.881556,17.395565,18.114843,18.26602,18.70709,19.265715,22.59875,19.177692,18.85207,18.93532,19.390455,18.547028,18.4408,18.152105,17.751905,18.906317,18.741333,17.84091,17.562222,17.733334,17.426666,17.056154,17.109285,17.107143,16.908571,17.185833,17.7,16.746668,17.73,16.066668,15.639333,15.264285,14.015218,14.165455,13.88875,14.196249,14.021739,15.386364,15.356523,15.683948,14.993846,14.379091,16.75,14.766154,15.25611,15.399092,15.851154,16.3255,15.53921,15.553912,16.864643,16.430386,17.948439,17.935963,19.033037,21.235647,20.752054,23.01038,23.264545,21.133448,24.035,20.87,11.29,,,,,,,,,,,,,,,,,21.39,,,,21.83,,,,,21.910002,,,14.366666,11.9,11.930466,11.504582,12.230625,12.710435
5,58,9792,28.451805,28.57,29.195343,29.784506,30.923857,26.54,,,30.77,30.79,,,,30.011667,31.13318,31.875,31.174,31.3125,30.803335,26.9356,27.419,27.9602,28.069347,28.326668,28.081127,28.401112,28.253334,26.53,27.9525,28.232353,27.267393,27.353333,27.861155,26.828667,26.94087,27.22111,27.059593,27.128517,27.187693,27.117868,27.365,29.368488,29.463636,31.34,29.05,,,,,,,,,,,,,,,,,,,,,32.398182,29.476288,35.26911,45.18714,45.49657,33.2695,32.43862,34.890438,35.413128,46.00187,50.803207,44.135,38.84857,33.846,34.26,36.402,31.416666,35.1125,40.18375,30.408386,31.345455,35.976665,35.495556,32.428886,36.458694,34.164524,35.71893,37.651924,34.229553,33.65286,40.956604,37.66481,35.46364,42.762856,37.40436,40.492275,39.65889,39.762257,40.889248,40.3564,38.29735,37.05485,40.107956,35.411667,36.6435,37.055855,39.239033,35.09704,35.98281,33.51054,34.386665,39.692413,33.87465,31.726667,37.015,37.264374,33.10913,37.232647,34.858288,36.49192,37.852306,39.541912,40.77935,38.479153,37.906227,38.45025,34.338825,35.256207,34.491035,36.09611,31.849167,37.051334,40.032963,37.195194,34.546482,32.610733,37.60316,40.669823,41.34895,40.87889,38.859882,36.190624,37.88877,30.391201,35.44105,41.200626,38.76091,34.786766,40.08478,36.63214,35.7308,38.184444,35.427307,39.902767,38.743126,33.44024,40.551052,36.78821,34.987022,41.266155,35.166668,32.955124,41.012413,32.96947,36.438335
