Client,Warehouse,Product,2024-01-08,2024-01-15,2024-01-22,2024-01-29,2024-02-05,2024-02-12,2024-02-19,2024-02-26,2024-03-04,2024-03-11,2024-03-18,2024-03-25,2024-04-01
0,20,4337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,4431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,5871,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
0,20,7457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,8011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,8264,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,20,8587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,44,394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0
0,44,1345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,1768,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0
0,44,2277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,9.0,0.0,4.0,6.0
0,44,2622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,2762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,3283,0.0,0.0,0.0,0.0,0.0,0.0,26.0,24.0,4.0,4.0,32.0,32.0,4.0
0,44,4673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,4801,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,2.0
0,44,4893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,5147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,5513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,5563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,5921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,5924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,8140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0
0,44,8654,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,1.0,1.0,0.0
0,44,8726,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,9290,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,0.0,6.0,3.0,0.0
0,44,9438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0,44,9541,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,44,10021,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,6.0,3.0
0,44,10424,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,10798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,9.0,10.0,0.0
0,44,11524,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,1.0,5.0,21.0,0.0
0,44,11575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,5.0,1.0,2.0,1.0
0,44,11756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,12063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,44,12276,0.0,0.0,0.0,0.0,5.0,0.0,12.0,10.0,0.0,0.0,10.0,0.0,0.0
0,44,12360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,12651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,12908,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0
0,44,13089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,13707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,44,13734,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,4.0,7.0,10.0,3.0
0,44,14239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,25.0,0.0,2.0
0,47,367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
0,47,639,2.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0
0,47,655,2.0,1.0,6.0,2.0,0.0,2.0,2.0,5.0,1.0,2.0,1.0,5.0,1.0
0,47,1149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,47,1485,1.0,3.0,3.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0
0,47,1969,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0
0,47,3179,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,6.0,2.0
0,47,3234,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,47,3463,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
0,47,3515,0.0,3.0,3.0,3.0,0.0,0.0,2.0,1.0,2.0,4.0,1.0,3.0,0.0
0,47,4337,3.0,2.0,4.0,2.0,1.0,3.0,4.0,1.0,3.0,8.0,2.0,3.0,3.0
0,47,4431,1.0,1.0,4.0,0.0,1.0,1.0,4.0,1.0,2.0,1.0,5.0,0.0,7.0
0,47,5317,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
0,47,5604,1.0,4.0,14.0,0.0,3.0,0.0,5.0,8.0,2.0,0.0,3.0,9.0,0.0
0,47,5619,1.0,2.0,2.0,4.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0
0,47,5657,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,47,5871,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
0,47,6341,1.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,1.0,1.0,4.0,2.0,0.0
0,47,6898,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
0,47,7022,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0
0,47,7186,2.0,3.0,4.0,4.0,1.0,3.0,4.0,2.0,1.0,2.0,4.0,0.0,3.0
0,47,7457,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,47,7469,2.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,47,7984,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
0,47,8011,2.0,4.0,3.0,9.0,1.0,3.0,3.0,5.0,3.0,4.0,6.0,2.0,6.0
0,47,8157,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,47,8264,3.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,0.0,5.0,2.0,1.0,3.0
0,47,8468,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,47,8587,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,47,8869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,47,10705,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,47,11000,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,1.0,2.0,0.0
0,47,11015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
0,47,11526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,47,11552,5.0,7.0,16.0,2.0,4.0,7.0,5.0,10.0,6.0,15.0,4.0,8.0,0.0
0,47,11721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,47,11983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,47,12171,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,47,12298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,47,13522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,47,14160,1.0,5.0,3.0,4.0,1.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,0.0
0,47,14311,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,48,182,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0
0,48,1228,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0
0,48,2315,5.0,2.0,19.0,5.0,2.0,6.0,7.0,8.0,6.0,10.0,11.0,7.0,3.0
0,48,3067,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
0,48,3120,5.0,3.0,14.0,12.0,3.0,6.0,14.0,17.0,57.0,139.0,10.0,51.0,1.0
0,48,3227,1.0,0.0,3.0,19.0,7.0,0.0,2.0,5.0,1.0,0.0,6.0,17.0,16.0
0,48,3718,3.0,28.0,57.0,22.0,12.0,0.0,8.0,8.0,20.0,35.0,6.0,22.0,53.0
0,48,4354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,48,4455,31.0,73.0,27.0,45.0,14.0,21.0,28.0,45.0,28.0,42.0,18.0,47.0,27.0
0,48,4466,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,48,5805,3.0,2.0,5.0,1.0,4.0,0.0,1.0,5.0,6.0,3.0,2.0,4.0,3.0
0,48,5985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,48,6061,3.0,2.0,3.0,9.0,1.0,0.0,0.0,7.0,2.0,3.0,6.0,11.0,5.0
0,48,6868,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0
0,48,6878,17.0,35.0,110.0,48.0,27.0,17.0,33.0,59.0,42.0,39.0,30.0,56.0,148.0
0,48,7689,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0
0,48,8398,15.0,14.0,13.0,29.0,7.0,21.0,25.0,41.0,26.0,36.0,11.0,27.0,13.0
0,48,9145,8.0,4.0,13.0,8.0,10.0,4.0,10.0,25.0,10.0,2.0,11.0,16.0,6.0
0,48,9637,0.0,1.0,1.0,3.0,5.0,0.0,1.0,2.0,10.0,1.0,6.0,2.0,0.0
0,48,11171,4.0,9.0,13.0,27.0,2.0,1.0,6.0,38.0,1.0,2.0,9.0,58.0,6.0
0,48,11497,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0
0,48,12094,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0
0,48,12238,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0
